symbol,company_name,isin,company_industry,sector,macro_category,basic_industry,listing_date,company_face_value,issued_size,market_cap_category,intrinsic_label,avg_revenue_from_operations,avg_other_income,avg_income,avg_employee_benefit_expense,avg_finance_costs,avg_depreciation_depletion_amortisation_expense,avg_other_expenses,avg_profit_before_tax,avg_tax_expense,avg_profit_loss_for_period,avg_basic_earnings_per_share,avg_diluted_earnings_per_share,avg_comprehensive_income,avg_paid_up_equity_share_capital,avg_face_value_equity_share_capital,avg_open,avg_close,avg_volume,volatility,year_change_percent,sharpe_ratio,avg_high,avg_low,year_start_price,year_end_price,avg_daily_return,avg_vwap_distance,avg_volume_spike,yearly_momentum_score,liquidity_score,stability_score,trend_strength,profit_margin,return_on_equity,debt_to_income,operational_efficiency,earnings_growth,price_stability,risk_adjusted_return,market_cap_numeric,volume_to_market_cap,price_to_earnings,profitability,revenue_to_market_cap,earnings_stability,roi_potential,financial_health,financial_score
SOUTHBANK,The South Indian Bank Limited,INE683A01023,Private Sector Bank,Financial Services,Financial Services,Private Sector Bank,1998-12-08,1.0,2616301291,Mid,IN-Mi,2282476833.333333,4393333333.333333,27859566666.666668,,36139666.66666667,,,,1123600000.0,131816666.66666666,2.11666666665,,144395000.0,2616266666.6666665,1.0,25.67,25.59,17459179,1.6434,-14.99,-0.3594,25.98,25.28,27.75,23.59,-0.000456,-0.000973,1.034266,-0.1125,9.8413,6.0624,0.1215,0.0660247047197285,0.4246562282991007,0.016990195075035085,0.3263491531175259,0.4535715372491238,3.688937568455641,5.387406,3,5819726.333333333,,,,-2.17882656,,-0.653647968,-0.375834
STCINDIA,The State Trading Corporation of India Limited,INE655A01013,Trading & Distributors,Services,Services,Trading & Distributors,2003-04-01,10.0,60000000,Small,,0.0,324291333.3333333,324291333.3333333,73627666.66666667,4958666.666666667,0.0,38458666.66666666,116374666.66666669,42258000.0,74116666.66666667,1.2366666667,1.2366666667,74116666.66666667,600000000.0,10.0,155.67,154.97,303653,26.8489,-15.56,0.0196,160.17,151.86,134.95,113.95,4.8e-05,-0.007001,1.057985,0.0119,9.8413,2.9619,0.0445,0.0660247047197285,0.12352777777777779,0.015290777634102672,0.3263491531175259,0.12352777777777779,0.11031736868177094,-0.304976,2,151826.5,125.31266846023416,,0.0,0.05805324,0.00798003914757695,0.01901197982951539,-0.12536122222222218
UGARSUGAR,The Ugar Sugar Works Limited,INE071E01023,Sugar,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Sugar,2010-08-23,1.0,112500000,Small,,2944014333.333333,27607000.0,2971621333.333333,214014000.0,125825000.0,68332333.33333333,431498000.0,-223714666.66666663,730666.6666666666,-224445333.3333333,-1.9966666667,-1.9966666667,-223504000.0,112500000.0,1.0,71.15,70.88,400805,14.2041,-45.72,-1.3622,72.71,69.68,75.5,40.98,-0.002156,-0.003686,1.032345,-0.5326,9.8413,4.109,0.1498,-0.07623785346153772,-1.9950696296296295,0.04234220510823273,0.21926251944199096,-1.9867022222222221,0.2892826719045909,62.279784,2,200402.5,-35.499165274866456,-0.07623785346153772,1472007166.6666665,-5.5972798,-0.028169676448927768,294401431.625644,-3.575548483091167
WIPL,The Western India Plywoods Limited,INE215F01023,Plywood Boards/ Laminates,Consumer Durables,Consumer Discretionary,Plywood Boards/ Laminates,2017-04-17,10.0,8487340,Micro,,289866666.6666667,1833333.3333333333,291700000.0,46200000.0,2500000.0,4633333.333333333,124433333.33333331,9966666.666666666,3200000.0,6766666.666666667,0.8,0.8,6733333.333333333,84900000.0,10.0,183.23,181.42,14683,26.829,-8.01,0.1248,187.4,176.77,161.45,148.51,0.000316,-0.002155,1.090183,0.0481,0.8915,2.8881,0.0789,0.023344066237350504,0.07970160973694543,0.008570449091532397,0.5886614535418582,0.07930899096976834,0.10764844012076484,-0.999648,1,14683.0,226.77499999999998,0.023344066237350504,289866666.6666667,0.36043488,0.004409657149156654,57973333.44934896,-0.04044432402570411
THEJO,Thejo Engineering Limited,INE121N01019,Industrial Products,Capital Goods,Industrials,Industrial Products,2023-10-10,10.0,10845915,Small,,1331815000.0,15482333.333333334,1347297333.3333333,434676333.3333333,13323333.333333334,47075333.333333336,433983333.3333333,153331000.0,34238666.666666664,119092333.33333331,10.6766666667,10.6666666667,113790000.0,108433666.66666669,10.0,2426.43,2415.9,15383,520.9781,-35.18,-0.6898,2482.03,2361.08,2805.2,1818.25,-0.001306,-0.001539,1.043772,-0.3225,1.5139,3.7867,0.0607,0.08942107825286043,1.0982966544830783,0.009888933202569491,0.6522374854365408,1.049397327398317,0.007268443721530713,24.267163999999998,2,7691.5,226.27848891593422,0.08942107825286043,665907500.0,-2.61206566,0.004419333029802557,133181499.24409048,-4.711863267264062
THEMISMED,Themis Medicare Limited,INE083B01024,Pharmaceuticals,Healthcare,Healthcare,Pharmaceuticals,2007-04-02,1.0,92040120,Small,,1112700000.0,10392000.0,1123092000.0,236416333.3333333,25297333.33333333,24657333.33333333,322167333.3333333,143212333.33333334,37680666.66666666,131657666.66666669,1.43,1.43,131438000.0,92040000.0,1.0,234.14,232.94,174425,42.3182,-41.02,-0.7181,239.73,227.96,209.1,123.32,-0.001549,-0.003598,1.029545,-0.3826,9.8413,3.4184,0.0769,0.11832269854108626,1.4304396639142405,0.0225247204443922,0.5020074293759923,1.4280530204259019,0.08077848301676348,29.456462000000002,2,87212.5,162.8951048951049,0.11832269854108626,556350000.0,-2.45475304,0.006138919893534815,111269999.30029869,0.4074803624553269
THERMAX,Thermax Limited,INE152A01029,Heavy Electrical Equipment,Capital Goods,Industrials,Heavy Electrical Equipment,1995-08-30,2.0,119156300,Large,IN-M,20703100000.0,510266666.6666667,21213366666.666668,2703333333.333333,214800000.0,304700000.0,4947200000.0,1514566666.6666667,407900000.0,1103600000.0,9.8766666667,9.8766666667,987500000.0,229600000.0,2.0,4516.19,4499.62,174149,705.7587,-34.48,-0.7815,4609.48,4414.94,4709.05,3085.45,-0.00134,-0.001054,1.051636,-0.3309,9.8413,4.1345,0.0769,0.053306026633692535,4.806620209059234,0.010125691191560038,0.3695356412002711,4.30095818815331,0.005858234549570554,26.946119999999997,4,43537.25,455.5808302380844,0.053306026633692535,5175775000.0,-3.2311117499999997,0.0021950001703921664,1035154999.0470973,-2.979160764307074
TIRUMALCHM,Thirumalai Chemicals Limited,INE338A01024,Commodity Chemicals,Chemicals,Commodities,Commodity Chemicals,2003-05-14,1.0,102388120,Small,IN-Mi,5088166666.666667,42733333.333333336,5130900000.0,224466666.66666663,112933333.33333331,142500000.0,773800000.0,-99466666.66666669,7333333.333333333,-106800000.0,-1.04,-1.04,199333333.3333333,102400000.0,1.0,297.97,297.37,499630,40.6447,-3.03,0.1731,304.88,291.32,269.7,261.54,0.00033,-0.002335,1.053443,0.0816,9.8413,4.046,0.0202,-0.020989878476202952,-1.04296875,0.022010433517186713,0.1961937829604638,1.946614583333333,0.09954557420770728,-0.524493,2,249815.0,-285.9326923076923,-0.020989878476202952,2544083333.3333335,0.7003626000000001,-0.0034973265628678077,508816666.86977905,-1.297305628476203
THOMASCOOK,Thomas Cook  (India)  Limited,INE332A01027,Tour Travel Related Services,Consumer Services,Consumer Discretionary,Tour Travel Related Services,2000-06-07,1.0,470380562,Mid,IN-Mi,20569033333.33333,312866666.6666667,20881900000.0,2571433333.333333,236900000.0,351733333.3333333,1596733333.3333333,966400000.0,328800000.0,641266666.6666666,1.3566666667,1.3566666667,583966666.6666666,470400000.0,1.0,194.89,194.1,1042497,36.0062,-24.79,-0.3096,199.16,190.02,174.6,131.31,-0.000632,-0.001705,1.037262,-0.156,9.8413,4.6708,0.0567,0.0311763152052195,1.3632369614512472,0.011344753111546363,0.2026428077158058,1.2414257369614512,0.12972210341552287,7.674983999999999,3,347499.0,143.0712530677378,0.0311763152052195,6856344444.444443,-1.44607968,0.00698952430036064,1371268888.4658155,0.7247512766564667
THOMASCOTT,Thomas Scott (India) Limited,INE480M01011,Garments & Apparels,Textiles,Consumer Discretionary,Garments & Apparels,2012-01-30,10.0,11295219,Micro,,378042000.0,2363333.333333333,380405333.3333333,34107666.666666664,4308000.0,6622000.0,73056000.0,33986666.666666664,9897333.333333334,24089333.33333333,6.27,6.27,24089333.33333333,111218666.66666669,10.0,238.44,236.49,61397,41.8906,64.73,4.6123,242.9,231.13,227.16,374.2,0.011177,0.000763,0.960645,0.5365,1.1938,3.0669,0.1667,0.06372131491562665,0.21659433668209166,0.01132476235874716,0.2834702669721001,0.21659433668209166,0.07321212873532487,298.55417900000003,1,61397.0,37.7177033492823,0.06372131491562665,378042000.0,14.145462870000001,0.026512748953444118,75608404.26805781,4.473709651597719
THYROCARE,Thyrocare Technologies Limited,INE594H01019,Healthcare Service Provider,Healthcare,Healthcare,Healthcare Service Provider,2016-05-09,10.0,52993451,Small,,1667293333.3333333,34116666.666666664,1701410000.0,311000000.0,7836666.666666667,138293333.33333334,442063333.3333333,330183333.3333333,27423333.33333333,300053333.3333333,4.3633333333,4.35,298286666.6666667,529646666.6666667,10.0,789.33,787.01,102621,125.7588,12.08,0.4846,804.9,773.28,626.0,701.65,0.000766,-0.001738,1.082881,0.1892,9.8413,4.6075,0.085,0.17996433341063758,0.5665160421413017,0.004605983664529224,0.4516681727670396,0.5631804851032765,0.03663759514244729,5.853968,2,51310.5,180.36898395859717,0.17996433341063758,833646666.6666666,2.2327945,0.005544190459206363,166729334.0582698,-0.02650762444806065
TIL,TIL Limited,INE806C01018,Construction Vehicles,Capital Goods,Industrials,Construction Vehicles,1995-09-27,10.0,66602056,Small,,712533333.3333334,61533333.333333336,774066666.6666666,109066666.66666669,74433333.33333333,17333333.333333332,135866666.66666666,-29333333.33333333,-6333333.333333333,-23000000.0,-0.38,-0.38,-21000000.0,666000000.0,10.0,230.72,227.17,41283,39.1059,-24.78,-1.5168,234.98,222.92,312.1,234.76,-0.003699,-0.002417,0.971416,-0.2367,1.0648,4.7693,0.0938,-0.03227919161676646,-0.03453453453453453,0.09615881491688916,0.34375,-0.03153153153153153,0.12195857914023205,37.586304,2,20641.5,-597.8157894736842,-0.03227919161676646,356266666.6666667,-7.23407424,-0.0016727560857507594,71253331.15309277,-1.974672726151301
TI,Tilaknagar Industries Limited,INE133E01013,Breweries & Distilleries,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Breweries & Distilleries,2010-07-16,10.0,193633950,Mid,IN-Mi,7644774000.0,30486666.666666668,7675260666.666667,134523000.0,32895333.33333333,76173000.0,5191396000.0,509076666.6666667,0.0,508344000.0,2.6333333333,2.61,507271666.6666667,1931318333.3333333,10.0,294.61,293.68,1368233,67.2576,7.0,0.4025,301.68,287.24,222.85,238.45,0.000891,-0.003431,1.057511,0.22,9.8413,3.6339,0.081,0.0664956217149127,0.2632108809957965,0.004285891354308834,0.6966744863876944,0.2626556471356785,0.054029581787039684,2.8175000000000003,3,456077.6666666667,111.52405063432309,0.0664956217149127,2548258000.0,1.4626447500000002,0.008966675746731136,509651600.4605354,0.05963050271070924
TIMETECHNO,Time Technoplast Limited,INE508G01029,Plastic Products - Industrial,Capital Goods,Industrials,Plastic Products - Industrial,2007-06-13,1.0,226929066,Mid,IN-Mi,13294366666.666666,10600000.0,13304966666.666666,644500000.0,231666666.66666663,418833333.3333333,1248366666.6666667,1264466666.6666667,322366666.6666667,942100000.0,4.0866666667,4.0866666667,940666666.6666666,226900000.0,1.0,375.88,375.12,1440178,62.7528,32.45,0.8067,384.9,366.64,265.2,351.25,0.001676,-0.00195,1.02055,0.4139,9.8413,4.1771,0.0445,0.07086460179875687,4.1520493609519615,0.017412044123873538,0.14238110879044008,4.1457323343616865,0.06656436047475173,26.177415,3,480059.3333333333,91.79119086385161,0.07086460179875687,4431455555.555555,3.36966657,0.01089429160455321,886291112.1454495,4.402085962750719
TIMESGTY,Times Guaranty Limited,INE289C01025,Non Banking Financial Company (NBFC),Financial Services,Financial Services,Non Banking Financial Company (NBFC),2002-06-11,10.0,8993149,Micro,,8511666.666666666,6666.6666666667,8518333.333333334,196666.6666666666,0.0,0.0,1807000.0,6514666.666666667,1088000.0,5426666.666666667,0.6033333333,0.6033333333,5426666.666666667,89931000.0,10.0,141.15,140.41,25709,17.6391,47.99,1.5041,144.91,136.22,126.5,187.21,0.003667,-0.003399,1.107124,0.4914,1.3773,3.0604,0.0075,0.637556295280987,0.06034255892480532,0.0,0.23540238887801057,0.06034255892480532,0.17350091557959307,72.181759,1,25709.0,232.72375691893498,0.637556295280987,8511666.666666666,4.60314764,0.004296939913823802,1702334.9064039018,2.0256078542057923
TIMKEN,Timken India Limited,INE325A01013,Abrasives & Bearings,Capital Goods,Industrials,Abrasives & Bearings,2007-02-06,10.0,75218734,Large,,7360063333.333333,124706666.66666669,7484770000.0,423283333.3333333,10323333.333333334,213006666.66666663,1200650000.0,1170660000.0,302130000.0,868530000.0,11.5466666667,11.5466666667,866493333.3333334,752190000.0,10.0,3438.75,3432.62,125390,579.36,-15.16,-0.2637,3501.27,3377.09,2916.75,2474.6,-0.000391,-0.001064,1.015815,-0.0966,9.8413,5.7145,0.1174,0.11800577802998978,1.154668368364376,0.001379245231761742,0.22064121730836556,1.1519607191445425,0.009863470035901685,3.997692,4,31347.5,297.2823325626522,0.11800577802998978,1840015833.3333333,-1.50691365,0.003363805683909084,368003166.2506671,-4.784625853605635
TIPSFILMS,Tips Films Limited,INE0LQS01015,Film Production Distribution & Exhibition,Media Entertainment & Publication,Consumer Discretionary,Film Production Distribution & Exhibition,2022-10-06,10.0,4322886,Micro,,45574666.66666666,4354000.0,49928666.66666666,9533000.0,2739000.0,2007333.3333333333,18314000.0,-40742000.0,1563666.6666666667,-42305666.66666666,-9.7866666667,-9.7866666667,-42279000.0,4323000.0,10.0,563.62,558.68,16698,59.2012,-30.34,-0.2347,579.02,544.35,697.85,486.1,-0.000738,-0.004899,1.107494,-0.1351,1.2192,2.6914,0.1093,-0.9282715543723121,-9.786182435037395,0.054858264457292416,0.6110192797168018,-9.78001387925052,0.04546191631250718,7.120798,1,16698.0,-57.08583106247586,-0.9282715543723121,45574666.66666666,-0.6316715799999999,-0.017517481683074394,9114932.861846896,-11.541165989409707
TIPSMUSIC,Tips Music Limited,INE716B01029,Media & Entertainment,Media Entertainment & Publication,Consumer Discretionary,Media & Entertainment,2000-11-10,1.0,127831590,Mid,IN-Mi,773992666.6666666,47768333.333333336,821761000.0,28705333.33333333,793666.6666666666,5476333.333333333,180569000.0,606216666.6666666,153049333.33333334,453167333.3333333,3.5433333333,2.41,453611666.6666667,42704333.333333336,0.3333333333,654.11,653.2,364633,145.1073,40.45,0.9738,668.27,637.16,456.5,641.15,0.001803,0.001138,1.02245,0.4454,9.8413,4.6359,0.0202,0.585493058073763,10.611741197224324,0.0009658120386178787,0.2703828373912242,10.622146074168898,0.03194808255683897,39.39021,3,121544.33333333333,184.34619002995623,0.585493058073763,257997555.55555555,4.51443942,0.005424576444121249,51599512.64217577,10.719961255298088
TIRUPATIFL,Tirupati Forge Limited,INE319Y01016,Castings & Forgings,Capital Goods,Industrials,Castings & Forgings,2020-08-04,2.0,118280000,Micro,,291604000.0,2944666.6666666665,294548666.6666667,15620000.0,4024000.0,9943333.333333334,68160333.33333333,29378333.33333333,7517666.666666667,21860666.666666668,0.1266666667,0.1266666667,21860666.666666668,207360000.0,2.0,18.61,18.46,1014546,2.2664,34.44,2.2068,19.11,17.86,18.15,24.4,0.007964,-0.002753,1.046399,0.3664,1.8651,2.2686,0.0217,0.0749669643306219,0.10542373971193417,0.013661579410759512,0.28730858744507387,0.10542373971193417,1.0009707024355807,76.002192,1,1014546.0,145.73684206691135,0.0749669643306219,291604000.0,5.00634648,0.006861682919826652,58320801.52576637,2.3645267040425564
TITAGARH,TITAGARH RAIL SYSTEMS LIMITED,INE615H01020,Railway Wagons,Capital Goods,Industrials,Railway Wagons,2008-04-21,2.0,134673768,Mid,IN-S,9540600000.0,151633333.33333334,9692233333.333334,196233333.3333333,170300000.0,70500000.0,963233333.3333334,1015233333.3333334,264000000.0,701566666.6666666,5.2033333333,5.2033333333,702666666.6666666,269300000.0,2.0,1192.15,1187.43,2042105,281.7346,-18.3,-0.1067,1220.15,1161.74,914.25,746.95,-0.00023,-0.002736,1.016791,-0.0568,9.8413,3.4636,0.0405,0.07353485804526619,2.605149152122787,0.017570769722836495,0.12152974306297998,2.609233816066345,0.012293839663285944,1.9526100000000002,3,680701.6666666666,228.2056374133774,0.07353485804526619,3180200000.0,-0.36956612,0.004382012694053544,636039999.912067,-0.24536198983194657
TITAN,Titan Company Limited,INE280A01028,Gems Jewellery And Watches,Consumer Durables,Consumer Discretionary,Gems Jewellery And Watches,2004-09-24,1.0,887786160,Large,IN-L,151800000000.0,1233333333.3333333,153033333333.33334,5323333333.333333,2336666666.6666665,1700000000.0,12816666666.666666,11053333333.333334,2835333333.333333,8223200000.0,9.2666666667,9.2633333333,7858533333.333333,887800000.0,1.0,3379.68,3376.92,1247848,185.4068,-10.16,-0.3175,3415.84,3339.08,3600.6,3234.9,-0.000312,-1.8e-05,1.018524,-0.0771,9.8413,8.7036,0.0202,0.05417127799736495,9.262446496958775,0.015269004574166847,0.11949934123847167,8.851693324322294,0.04694326205942824,3.2258,4,311962.0,364.4158273368186,0.05417127799736495,37950000000.0,-2.7633929999999998,0.0027441179141643865,7589999999.187782,7.14504977495614
TOKYOPLAST,Tokyo Plast International Limited,INE932C01012,Plastic Products - Consumer,Consumer Durables,Consumer Discretionary,Plastic Products - Consumer,1995-10-11,10.0,9501400,Micro,,184394000.0,24333.3333333333,184418333.3333333,37651000.0,3569666.6666666665,7348333.333333333,35913333.333333336,3472666.6666666665,642333.3333333334,2830333.333333333,0.3,0.3,3493666.6666666665,95014000.0,10.0,118.68,118.13,50158,9.0142,16.38,0.5848,121.55,115.86,104.1,121.15,0.001148,-0.004122,1.114441,0.2584,4.4984,3.4113,0.0489,0.01534937868549591,0.029788592558289653,0.019356354664666384,0.3989518820207455,0.03677001985672287,0.37843624503561046,9.579023999999999,1,50158.0,393.76666666666665,0.01534937868549591,184394000.0,1.9949282400000001,0.0025395750444425634,36878800.6035912,0.5397959712437856
TOLINS,Tolins Tyres Limited,INE0RWQ01014,Tyres & Rubber Products,Automobile and Auto Components,Consumer Discretionary,Tyres & Rubber Products,2024-09-16,5.0,39508831,Small,,743056666.6666666,4496666.666666667,747553333.3333334,26490000.0,18106666.666666668,7370000.0,26456666.666666668,121146666.66666669,23153333.33333333,97993333.33333331,3.2366666667,3.2366666667,98360000.0,182793333.3333333,5.0,183.4,181.64,325439,30.8794,-42.09,-1.8598,187.82,177.55,190.44,110.29,-0.004413,-0.003992,1.06258,-0.4722,4.2857,3.5175,0.2523,0.13187868130290645,0.5360881140814763,0.024221237280729134,0.07125522055294124,0.538094022393231,0.11391089205101136,78.278982,2,162719.5,56.119464469040985,0.13187868130290645,371528333.3333333,-6.5418465,0.017819129413675402,74305664.74724016,-1.5006272046156173
TORNTPHARM,Torrent Pharmaceuticals Limited,INE685A01028,Pharmaceuticals,Healthcare,Healthcare,Pharmaceuticals,2002-11-25,5.0,338445440,Large,IN-L,28523333333.33333,136666666.66666666,28660000000.0,5473333333.333333,653333333.3333334,1980000000.0,7043333333.333333,6693333333.333333,1983333333.3333333,4710000000.0,13.92,13.92,4280000000.0,1692300000.0,5.0,3135.9,3134.46,334234,268.7167,24.17,1.0498,3176.21,3094.52,2519.85,3129.0,0.000988,-0.000155,1.011811,0.244,9.8413,9.1116,0.0445,0.16512796540843758,2.7831944690657684,0.02279599906955106,0.43882201706205454,2.529102405010932,0.033907829323596185,25.373666000000004,4,83558.5,225.17672413793105,0.16512796540843758,7130833333.333332,9.56535768,0.004440956336976704,1426166669.5867002,1.3109554344742063
TORNTPOWER,Torrent Power Limited,INE813H01021,Integrated Power Utilities,Power,Utilities,Integrated Power Utilities,2006-11-28,10.0,503903543,Large,IN-M,75696400000.0,1242866666.6666667,76939266666.66667,1763733333.3333333,2695033333.333333,3693300000.0,56890666666.66666,8777433333.333334,2172800000.0,6604633333.333333,13.3333333333,13.3333333333,6580833333.333333,4883800000.0,10.0,1570.03,1566.58,900270,184.3334,2.42,0.2714,1602.07,1537.29,1525.25,1562.15,0.000473,-0.001526,1.026896,0.1169,9.8413,4.3046,0.0121,0.08725161742610392,1.3523554063092946,0.03502806109407506,0.7748637980141723,1.3474821518762712,0.02335225195216927,0.6567879999999999,4,225067.5,117.49350000029372,0.08725161742610392,18924100000.0,1.1682684399999999,0.008511109125164371,3784820000.3783584,-0.13232697626460155
