Symbol,QuartersAvailable,Avg_RevenueFromOperations,Avg_OtherIncome,Avg_Income,Avg_EmployeeBenefitExpense,Avg_FinanceCosts,Avg_DepreciationDepletionAndAmortisationExpense,Avg_OtherExpenses,Avg_Expenses,Avg_ProfitBeforeTax,Avg_TaxExpense,Avg_ProfitLossForPeriod,Avg_BasicEarningsLossPerShareFromContinuingOperations,Avg_DilutedEarningsLossPerShareFromContinuingOperations,Avg_ComprehensiveIncomeForThePeriod,Avg_PaidUpValueOfEquityShareCapital,Avg_FaceValueOfEquityShareCapital,Avg_DilutedEarningsLossPerShare,AvailableQuarters
SHREDIGCEM,3,1695902333.3333333,15314333.333333334,1711216666.6666667,106642333.33333333,7483000.0,75243666.66666667,1118819666.6666667,1680253333.3333333,30963333.333333332,8209333.333333333,22754000.0,0.15333333333333332,0.15333333333333332,20154333.333333332,1475433333.3333333,10.0,,"first,second,third"
SHREECEM,3,45836033333.333336,1437633333.3333333,47273666666.666664,2831366666.6666665,545566666.6666666,7397466666.666667,29970333333.333332,45427533333.333336,1846133333.3333333,16766666.666666666,1829366666.6666667,244.83,50.669999999999995,2113366666.6666667,360806666.6666667,10.0,,"first,second,third"
SHREEPUSHK,3,1696809000.0,24637333.333333332,1721446333.3333333,110831333.33333333,4136666.6666666665,51354666.666666664,333310666.6666667,1580647333.3333333,140799000.0,22860000.0,117939000.0,3.686666666666666,3.6766666666666663,117658666.66666667,321004333.3333333,10.0,,"first,second,third"
SHREERAMA,3,495578333.3333333,3076666.6666666665,498655000.0,55228000.0,2741666.6666666665,18115333.333333332,88804333.33333333,449490000.0,49165000.0,0.0,49165000.0,0.37000000000000005,0.37000000000000005,45107666.666666664,667340000.0,5.0,,"first,second,third"
SHRENIK,3,42449666.666666664,2170333.3333333335,44620000.0,105666.66666666667,0.0,0.0,1143666.6666666667,45177000.0,-557000.0,0.0,-557000.0,-1.2933333333333332,-1.2933333333333332,-557000.0,612000000.0,1.0,,"first,second,third"
SHREYANIND,3,1458954666.6666667,62172666.666666664,1521127333.3333333,196270333.33333334,10084333.333333334,38550000.0,482717000.0,1376837666.6666667,144289666.66666666,37137333.333333336,107152333.33333333,7.75,7.75,107614000.0,138247000.0,10.0,,"first,second,third"
SHRIPISTON,3,8538200000.0,279933333.3333333,8818133333.333334,1271266666.6666667,86500000.0,304633333.3333333,2028866666.6666667,7216166666.666667,1601966666.6666667,388566666.6666667,1213400000.0,27.25,27.25,1223000000.0,440500000.0,10.0,,"first,second,third"
SHRIRAMFIN,3,101309433333.33333,63433333.333333336,101372866666.66667,9151433333.333334,44101966666.666664,1580866666.6666667,5403033333.333333,74115300000.0,32436433333.333332,8156700000.0,24775166666.666668,41.70666666666667,41.64333333333334,25375000000.0,3759866666.6666665,7.333333333333333,,"first,second,third"
SHRIRAMPPS,3,1385700000.0,433866666.6666667,1819566666.6666667,229933333.33333334,267833333.33333334,26666666.666666668,273133333.3333333,1744966666.6666667,74600000.0,-14400000.0,98800000.0,0.5766666666666667,0.5766666666666667,98966666.66666667,1135666666.6666667,6.666666666666667,,"first,second,third"
SHYAMCENT,3,303252333.3333333,19603666.666666668,322856000.0,14314666.666666666,562666.6666666666,11459666.666666666,191520000.0,344346333.3333333,-21490333.333333332,-5047000.0,-16443333.333333334,-0.08,-0.08,30313666.666666668,212173000.0,1.0,,"first,second,third"
SHYAMMETL,3,36660466666.666664,587966666.6666666,37248433333.333336,1082800000.0,334300000.0,1608466666.6666667,4596300000.0,34102033333.333332,3146400000.0,849700000.0,2297033333.3333335,8.263333333333334,8.23,2662900000.0,2780400000.0,10.0,,"first,second,third"
SHYAMTEL,3,0.0,358333.3333333333,358333.3333333333,3278666.6666666665,0.0,342333.3333333333,1045333.3333333334,4666333.333333333,-4308000.0,14666.666666666666,-4322666.666666667,-0.38000000000000006,-0.38000000000000006,-4277666.666666667,112700000.0,10.0,,"first,second,third"
SICALLOG,3,469033333.3333333,21366666.666666668,490400000.0,53031333.333333336,105463666.66666667,101700000.0,372795333.3333333,632990333.3333334,-110357000.0,7800000.0,-93473666.66666667,-1.0166666666666666,-1.0166666666666666,-93473666.66666667,652500000.0,10.0,,"first,second,third"
SIEMENS,3,48468666666.666664,2167000000.0,50635666666.666664,4950000000.0,133333333.33333333,781333333.3333334,13999000000.0,42814666666.666664,7821000000.0,1977666666.6666667,6652119666.666667,16.41333333333333,16.41333333333333,6621453000.0,712000000.0,2.0,,"first,second,third"
SIGACHI,3,1200111666.6666667,61103000.0,1261214666.6666667,176699333.33333334,30272666.666666668,36775333.333333336,214774333.33333334,1029061333.3333334,232153333.33333334,51193666.666666664,180959333.33333334,0.57,0.4566666666666667,181813333.33333334,331696333.3333333,1.0,,"first,second,third"
SIGIND,3,2714248333.3333335,6496000.0,2720744333.3333335,72813000.0,135559333.33333334,23633000.0,160674666.66666666,2682488000.0,38256333.333333336,10813333.333333334,27443000.0,0.8066666666666666,0.8066666666666666,27846666.666666668,294370000.0,10.0,,"first,second,third"
SIGMA,3,175448000.0,5090666.666666667,180538666.66666666,74722000.0,1114666.6666666667,2597333.3333333335,23871666.666666668,125778666.66666667,54760000.0,13879666.666666666,42456666.666666664,3.9766666666666666,3.9766666666666666,44358666.666666664,102775000.0,10.0,,"first,second,third"
SIGNATURE,3,5605696666.666667,331996666.6666667,5937693333.333333,373396666.6666667,211123333.33333334,59770000.0,725816666.6666666,5854496666.666667,83196666.66666667,-23173333.333333332,106370000.0,0.7533333333333333,0.7533333333333333,104060000.0,140510000.0,1.0,,"first,second,third"
SIGNPOST,3,1141264666.6666667,12280333.333333334,1153545000.0,108724666.66666667,30649666.666666668,88837333.33333333,123130000.0,1005645000.0,147900000.0,38440666.666666664,109459333.33333333,2.0500000000000003,2.0500000000000003,107839666.66666667,106900000.0,2.0,,"first,second,third"
SIKKO,3,142988000.0,351333.3333333333,143339333.33333334,17872333.333333332,755000.0,1689000.0,7833000.0,120166333.33333333,23173666.666666668,6013333.333333333,17160333.333333332,1.02,1.02,17160333.333333332,168000000.0,10.0,,"first,second,third"
SILGO,3,92828000.0,4666.666666666667,92832666.66666667,1240000.0,74666.66666666667,85000.0,2226000.0,80681000.0,12151666.666666666,3012333.3333333335,9139333.333333334,0.49333333333333335,0.49333333333333335,9139333.333333334,184968000.0,10.0,,"first,second,third"
SILINV,3,180800000.0,3800000.0,184600000.0,6266666.666666667,0.0,6433333.333333333,24966666.666666668,37666666.666666664,146933333.33333334,33066666.666666668,113866666.66666667,10.573333333333332,10.573333333333332,1827866666.6666667,106100000.0,10.0,,"first,second,third"
SILLYMONKS,3,47955333.333333336,375000.0,48330333.333333336,5384000.0,111000.0,1113666.6666666667,41696666.666666664,47852000.0,478333.3333333333,-98333.33333333333,576666.6666666666,0.05666666666666667,0.05666666666666667,591333.3333333334,102193333.33333333,10.0,,"first,second,third"
SILVERTUC,3,679384333.3333334,7399333.333333333,686783666.6666666,331304666.6666667,8999000.0,17387333.333333332,166637000.0,628371333.3333334,58412333.333333336,15137333.333333334,43275000.0,3.4133333333333336,3.4133333333333336,41620666.666666664,84540000.0,6.666666666666667,,"first,second,third"
SIL,3,63620000.0,8613000.0,72233000.0,6536000.0,5308333.333333333,6684666.666666667,39630333.333333336,102428333.33333333,-30195333.333333332,-1666.6666666666667,-30193666.666666668,-0.4666666666666666,-0.4666666666666666,-30230333.333333332,321645000.0,5.0,,"first,second,third"
SIMBHALS,3,2636896000.0,46766666.666666664,2683662666.6666665,163370000.0,22945666.666666668,69915000.0,668495666.6666666,2772005000.0,-88342333.33333333,3618666.6666666665,-91961000.0,-1.03,-1.03,-91961000.0,412790000.0,10.0,,"first,second,third"
SIMPLEXINF,3,2645533333.3333335,51433333.333333336,2696966666.6666665,263233333.33333334,43233333.333333336,157466666.66666666,2061533333.3333333,2820966666.6666665,-124000000.0,-15433333.333333334,-104466666.66666667,-1.86,-1.86,-111166666.66666667,114700000.0,2.0,,"first,second,third"
SINCLAIR,3,130194000.0,23254000.0,153448000.0,31159666.666666668,3825000.0,12067333.333333334,40537333.333333336,108090333.33333333,45357666.666666664,11318000.0,34039666.666666664,0.6666666666666666,0.6666666666666666,34000000.0,102520000.0,2.0,,"first,second,third"
SINDHUTRAD,3,4781720333.333333,938880666.6666666,5720601000.0,188125333.33333334,354727333.3333333,168950333.33333334,1225190666.6666667,4956036666.666667,764564333.3333334,162668666.66666666,601895666.6666666,0.17333333333333334,0.17333333333333334,801019000.0,1541929000.0,1.0,,"first,second,third"
SINTERCOM,3,219683666.66666666,196333.33333333334,219879666.66666666,24213333.333333332,11714666.666666666,20914000.0,78595666.66666667,216018333.33333334,3861333.3333333335,1797000.0,2064666.6666666667,0.07333333333333333,0.07333333333333333,2160666.6666666665,275278000.0,10.0,,"first,second,third"
SIRCA,3,909631000.0,13879000.0,923510000.0,108109000.0,61666.666666666664,17288333.333333332,146187000.0,765414000.0,158096000.0,41608000.0,116488000.0,2.1233333333333335,2.1233333333333335,116488000.0,548088000.0,10.0,,"first,second,third"
SIS,3,19234476666.666668,145970000.0,19380446666.666668,16310210000.0,289706666.6666667,249490000.0,1774670000.0,18794616666.666668,585830000.0,48030000.0,560083333.3333334,3.8833333333333333,3.8533333333333335,266803333.33333334,720740000.0,5.0,,"first,second,third"
SITINET,3,2380223333.3333335,35486666.666666664,2415710000.0,121920000.0,233310000.0,329233333.3333333,2262933333.3333335,2950230000.0,-534520000.0,7553333.333333333,-542773333.3333334,-0.6233333333333334,-0.6233333333333334,-541923333.3333334,872050000.0,1.0,,"first,second,third"
SIYSIL,3,4951423000.0,205778333.33333334,5157201333.333333,442899333.3333333,53942000.0,142352666.66666666,1639891000.0,4598599333.333333,558602000.0,141705666.66666666,416896333.3333333,9.193333333333333,9.193333333333333,416571000.0,90740000.0,2.0,,"first,second,third"
SJS,3,1580920000.0,16368666.666666666,1597288666.6666667,181420000.0,13896666.666666666,88113333.33333333,265965333.33333334,1254058666.6666667,343230000.0,81980000.0,261250000.0,8.343333333333334,8.12,256956666.66666666,311320000.0,10.0,,"first,second,third"
SJVN,3,8558700000.0,866833333.3333334,9425533333.333334,772466666.6666666,1875200000.0,1337266666.6666667,1256900000.0,5241833333.333333,4183700000.0,982166666.6666666,3152466666.6666665,0.8033333333333333,0.8033333333333333,3141100000.0,39298000000.0,10.0,,"first,second,third"
SKFINDIA,3,12355166666.666666,370133333.3333333,12725300000.0,864400000.0,1866666.6666666667,204166666.66666666,2036500000.0,11098800000.0,1626500000.0,416400000.0,1210100000.0,13.743333333333334,13.743333333333334,1198133333.3333333,494386666.6666667,10.0,,"first,second,third"
SKIPPER,3,11122426666.666666,34846666.666666664,11157273333.333334,435220000.0,521410000.0,153586666.66666666,2717870000.0,10704066666.666666,453206666.6666667,115076666.66666667,337560000.0,3.1799999999999997,3.0400000000000005,337876666.6666667,107776666.66666667,1.0,,"first,second,third"
SKYGOLD,3,8299482666.666667,93697666.66666667,8393180000.0,63265000.0,101071666.66666667,23753333.333333332,54975333.333333336,7979845666.666667,413334333.3333333,98399333.33333333,314935000.0,17.713333333333335,17.576666666666664,303207666.6666667,578106666.6666666,10.0,,"first,second,third"
SMARTLINK,3,516875333.3333333,9571666.666666666,526447000.0,57038333.333333336,4047333.3333333335,9312666.666666666,44295333.333333336,516622333.3333333,9824666.666666666,593000.0,9231666.666666666,0.9266666666666666,0.9266666666666666,8721666.666666666,19950000.0,2.0,,"first,second,third"
SMCGLOBAL,3,4514250000.0,22108333.333333332,4536358333.333333,839356666.6666666,512632666.6666667,73757000.0,299260000.0,3916705000.0,619653333.3333334,143907000.0,475746333.3333333,4.52,4.52,482498666.6666667,209400000.0,2.0,,"first,second,third"
SMLISUZU,3,5425366666.666667,14466666.666666666,5439833333.333333,512000000.0,69833333.33333333,120866666.66666667,297333333.3333333,5135700000.0,304133333.3333333,75066666.66666667,229066666.66666666,15.826666666666668,15.826666666666668,228400000.0,144800000.0,10.0,,"first,second,third"
SMLT,3,434451000.0,6016000.0,440467000.0,24474000.0,1303333.3333333333,6455333.333333333,29400666.666666668,423541000.0,16926333.333333332,5429333.333333333,11497000.0,0.84,0.84,11477333.333333334,136898333.33333334,10.0,,"first,second,third"
SMSLIFE,3,852037000.0,8450333.333333334,860487333.3333334,143560666.66666666,22260666.666666668,37327333.333333336,200839666.66666666,786282666.6666666,74204666.66666667,23372333.333333332,50832333.333333336,18.896666666666665,18.896666666666665,49467333.333333336,30233000.0,10.0,,"first,second,third"
SMSPHARMA,3,1781841666.6666667,16001000.0,1797842666.6666667,178180666.66666666,44919666.666666664,85658000.0,312555333.3333333,1585134000.0,212708666.66666666,54991000.0,162734000.0,1.93,1.93,162924000.0,84652000.0,1.0,,"first,second,third"
SNOWMAN,3,1385065666.6666667,13025666.666666666,1398091333.3333333,100106666.66666667,62236000.0,159109666.66666666,636984666.6666666,1388957666.6666667,9133666.666666666,3165666.6666666665,5968000.0,0.06333333333333334,0.06333333333333334,5738000.0,1670880000.0,6.666666666666667,,"first,second,third"
SOBHA,3,9255526666.666666,323476666.6666667,9579003333.333334,988503333.3333334,497420000.0,218326666.66666666,9631923333.333334,9324230000.0,254773333.33333334,76970000.0,177803333.33333334,1.78,1.76,171653333.33333334,988820000.0,10.0,,"first,second,third"
SOFTTECH,3,214169666.66666666,3535666.6666666665,217705666.66666666,67465000.0,12851333.333333334,40105000.0,55288000.0,208629000.0,9076666.666666666,4852000.0,4224333.333333333,0.3333333333333333,0.3333333333333333,4243333.333333333,129384333.33333333,10.0,,"first,second,third"
SOLARA,3,3369166666.6666665,7900000.0,3377066666.6666665,531333333.3333333,285633333.3333333,249833333.33333334,607066666.6666666,3368266666.6666665,8800000.0,0.0,8800000.0,0.35666666666666663,0.35666666666666663,14133333.333333334,402233333.3333333,10.0,,"first,second,third"
SOLARINDS,3,17945633333.333332,214266666.66666666,18159900000.0,1421633333.3333333,292400000.0,436700000.0,2649000000.0,13939100000.0,4220800000.0,1108500000.0,3139400000.0,21.083333333333332,21.083333333333332,3015133333.3333335,181000000.0,2.0,,"first,second,third"
SOMANYCERA,3,6299233333.333333,17433333.333333332,6316666666.666667,884400000.0,134166666.66666667,203833333.33333334,2009066666.6666667,6109166666.666667,200833333.33333334,69933333.33333333,130900000.0,3.15,3.143333333333333,130366666.66666667,82009666.66666667,2.0,,"first,second,third"
SOMATEX,3,18733333.333333332,15533333.333333334,34266666.666666664,3833333.3333333335,366666.6666666667,933333.3333333334,10600000.0,34200000.0,230100000.0,0.0,230100000.0,6.966666666666668,6.966666666666668,230100000.0,330300000.0,10.0,,"first,second,third"
SOMICONVEY,3,256488333.33333334,1098000.0,257586333.33333334,10419000.0,4506666.666666667,3109000.0,33265333.333333332,236813666.66666666,20772666.666666668,5479333.333333333,15293333.333333334,1.3,1.3,15250000.0,117797000.0,10.0,,"first,second,third"
SONACOMS,3,8682343000.0,243192000.0,8925535000.0,728801000.0,80633000.0,613423666.6666666,1765746000.0,6968539333.333333,1901288666.6666667,481703666.6666667,1419585000.0,2.3666666666666667,2.3666666666666667,1395598666.6666667,6097187000.0,10.0,,"first,second,third"
SONAMLTD,3,241435666.66666666,2993666.6666666665,244429333.33333334,14648333.333333334,5414000.0,6693000.0,18526666.666666668,222630666.66666666,21798666.666666668,6342000.0,15456666.666666666,0.3866666666666667,0.3866666666666667,15456666.666666666,6672133440000.0,5.0,,"first,second,third"
SONATSOFTW,3,25133500000.0,198466666.66666666,25331966666.666668,3927666666.6666665,183866666.66666666,328200000.0,2087233333.3333333,23922300000.0,1409666666.6666667,352566666.6666667,1057100000.0,3.81,3.8033333333333332,1037800000.0,277600000.0,1.0,,"first,second,third"
SOTL,3,9360442000.0,164723666.66666666,9525165666.666666,238352000.0,74072333.33333333,59683666.666666664,932046000.0,9149481666.666666,375684000.0,97788000.0,277896000.0,4.03,4.03,276164333.3333333,137481000.0,2.0,,"first,second,third"
SOUTHBANK,3,,4393333333.333333,27859566666.666668,,,,,,,1123600000.0,,,,,2616266666.6666665,1.0,,"first,second,third"
SOUTHWEST,3,351105333.3333333,17105666.666666668,368211000.0,66123333.333333336,21956000.0,24722333.333333332,64110000.0,341191666.6666667,27019333.333333332,6881000.0,21441666.666666668,0.7666666666666666,0.7666666666666666,21387000.0,279024000.0,10.0,,"first,second,third"
SPAL,3,3319753333.3333335,26556666.666666668,3346310000.0,842743333.3333334,79333333.33333333,106586666.66666667,685080000.0,3060443333.3333335,285866666.6666667,70150000.0,215716666.66666666,8.593333333333334,8.593333333333334,214623333.33333334,250930000.0,10.0,,"first,second,third"
SPANDANA,3,6503433333.333333,217026666.66666666,6720460000.0,1570866666.6666667,2489366666.6666665,51666666.666666664,631590000.0,9391090000.0,-2670630000.0,-667766666.6666666,-2002863333.3333333,-28.086666666666662,-28.12333333333333,-1931840000.0,713093333.3333334,10.0,,"first,second,third"
SPARC,3,148600000.0,5966666.666666667,154566666.66666666,412433333.3333333,15000000.0,31466666.666666668,577966666.6666666,1094933333.3333333,-940366666.6666666,2100000.0,-942466666.6666666,-2.9066666666666667,-2.9066666666666667,-941800000.0,324500000.0,1.0,,"first,second,third"
