symbol,company_name,isin,company_industry,sector,macro_category,basic_industry,listing_date,company_face_value,issued_size,market_cap_category,intrinsic_label,avg_revenue_from_operations,avg_other_income,avg_income,avg_employee_benefit_expense,avg_finance_costs,avg_depreciation_depletion_amortisation_expense,avg_other_expenses,avg_profit_before_tax,avg_tax_expense,avg_profit_loss_for_period,avg_basic_earnings_per_share,avg_diluted_earnings_per_share,avg_comprehensive_income,avg_paid_up_equity_share_capital,avg_face_value_equity_share_capital,avg_open,avg_close,avg_volume,volatility,year_change_percent,sharpe_ratio,avg_high,avg_low,year_start_price,year_end_price,avg_daily_return,avg_vwap_distance,avg_volume_spike,yearly_momentum_score,liquidity_score,stability_score,trend_strength,profit_margin,gross_profit_margin,return_on_equity,return_on_assets,operating_margin,asset_turnover,operational_efficiency,employee_productivity,debt_to_income,interest_coverage,earnings_growth,price_to_earnings,price_to_book,volume_price_ratio,high_low_ratio,price_volatility,market_cap_numeric,log_revenue,log_profit,log_market_cap,financial_health,cluster,pca_1,pca_2,performance_score
OFSS,Oracle Financial Services Software Limited,INE881D01027,Software Products,Information Technology,Information Technology,Software Products,2002-06-28,5.0,86863101,Large,IN-M,17101666666.666666,741000000.0,17842666666.666668,7979000000.0,32666666.666666668,174000000.0,1417333333.3333333,8239666666.666667,2454000000.0,5785666666.666667,66.7033333333,66.2866666667,5959666666.666667,434000000.0,5.0,10010.74,9993.86,247927,1713.5953,-5.93,0.0217,10177.93,9828.04,8057.55,7579.85,3.2e-05,-0.000963,1.044194,0.008,9.8413,5.5514,0.0283,0.3383101062274632,0.9171230874183802,13.331029185867896,0.32426020026901814,0.481804892310691,0.9584703332835153,0.5494396257674691,2.143334586623219,0.0018308175160663578,252.23469387755102,13.73195084485407,149.82549597728743,2000.2250473729496,24.80793207029116,1.0356011982043214,0.17146480939296727,4,23.56244176165095,22.478649431689888,18.849953409320758,-3.4449137079046412,3,8.185281520384846,2.1434372425980297,0.6715546316385671
ORBTEXP,Orbit Exports Limited,INE231G01010,Other Textile Products,Textiles,Consumer Discretionary,Other Textile Products,2013-11-05,10.0,26469652,Micro,,551424000.0,40117333.333333336,591541333.3333334,76122333.33333333,4812333.333333333,35675000.0,130767333.33333331,142200666.66666666,36728000.0,107303333.33333331,4.0533333333,4.04,108012333.33333331,264674000.0,10.0,181.07,181.04,62959,20.7803,-2.28,0.3717,186.04,176.84,165.0,161.24,0.0011,-0.003551,1.103972,0.2013,4.5971,2.8331,0.0164,0.19459315034045183,0.7628552015629836,0.4054169783708763,0.18139617180878875,0.25787899450634477,0.9321816903186252,0.37519162507737536,7.243918779858737,0.008135244423607479,29.54921382558703,0.40809574545793437,44.66447368457783,18.105540393389603,347.7629253203712,1.0520244288622482,0.11478292090145825,1,20.12801458299152,18.491170281986083,4.025602916598304,0.7639071287113282,0,-3.969592414818163,1.3184155755802789,0.31108454702882504
ORCHASP,Orchasp Limited,INE215B01022,Computers - Software & Consulting,Information Technology,Information Technology,Computers - Software & Consulting,2025-02-07,2.0,319550366,Micro,,60095000.0,251000.0,60346000.0,53503000.0,0.0,69000.0,1739000.0,5035000.0,24000.0,5011000.0,0.01,0.01,5011000.0,639101000.0,2.0,3.09,3.01,819556,0.3745,-1.68,0.3916,3.18,2.89,3.58,3.52,0.001666,-0.008756,0.964683,0.0683,1.6667,1.3419,0.2195,0.08338464098510691,0.9710624843997004,0.007840701235016062,0.08303781526530342,0.08378400865296613,0.9958406522387565,0.9192445294949663,1.1232080444087247,0.0,3.879132231404959,0.007840701235016062,301.0,1.504999368894744,272277.7408637874,1.1003460207612457,0.12441860465116279,1,17.911437218009347,15.427146253502809,3.5822874436018695,0.47908034222012297,0,-4.854301869277933,1.597066967572054,0.28874650212208725
ORCHPHARMA,Orchid Pharma Limited,INE191A01027,Pharmaceuticals,Healthcare,Healthcare,Pharmaceuticals,2020-11-02,10.0,50719105,Mid,IN-Mi,2281490666.6666665,78591666.66666667,2360082333.333333,213727333.3333333,35417000.0,85580333.33333333,416434000.0,254902333.3333333,-513666.6666666667,257874000.0,5.0866666667,5.0866666667,249811333.3333333,507191000.0,10.0,1294.06,1289.39,101966,291.4362,-34.51,-0.542,1323.82,1259.38,1098.95,719.7,-0.001147,-0.001196,1.040772,-0.2832,9.8413,3.3628,0.0081,0.11302873326094402,0.8174728452391945,0.5084356780778839,0.10926483214498027,0.1117262222710532,0.9666996080786447,0.2762059659240333,10.674772529484608,0.01500667985170574,7.197174614827154,0.49253897118311113,253.4842726064647,128.93901271108913,79.08080565228518,1.051168035064873,0.226026415591869,3,21.548094867885787,19.36798165537824,12.928856920731471,-2.834897588661172,1,1.4077837503201103,-1.5895583876400956,0.5194942227609803
ORICONENT,Oricon Enterprises Limited,INE730A01022,Packaging,Capital Goods,Industrials,Packaging,2015-07-24,2.0,157047715,Small,,416964333.3333333,124686333.33333331,541650666.6666666,70275333.33333333,21949000.0,23667000.0,144358333.33333334,9521333.333333334,2627666.6666666665,464076000.0,0.0333333333,0.0333333333,384776666.6666667,314095000.0,2.0,38.27,38.19,711468,2.709,6.67,0.3642,39.2,37.45,37.5,40.0,0.000672,-0.002466,1.099476,0.1659,9.8413,3.3747,0.1498,1.1129872818858209,0.6537873343283559,1.4775020296407138,0.8567810003003167,0.022834886756900874,0.7698030464899887,0.5147530604136406,5.933295703565974,0.040522427739403996,0.43379349097149456,1.2250327660951836,1145.7000011457,19.09502614129483,18629.69363707777,1.0467289719626167,0.07093479968578162,2,19.848511246928588,19.955558892036173,7.939404498771435,2.9275993115265346,0,-1.1996267252943937,0.15550703193968868,0.41562230093098956
ORIENTBELL,Orient Bell Limited,INE607D01018,Ceramics,Consumer Durables,Consumer Discretionary,Ceramics,2007-02-14,10.0,14649976,Micro,,1571700000.0,5150333.333333333,1576850333.3333333,249406000.0,12373666.666666666,56755000.0,544808333.3333334,586666.6666666666,407000.0,243666.6666666666,0.0166666667,0.0166666667,2755333.333333333,102345333.33333331,10.0,338.28,336.75,22627,47.9271,-27.38,-0.7128,344.59,330.69,346.65,251.74,-0.001032,-0.001401,0.988459,-0.2548,2.2268,4.0231,0.1093,0.00015503382749040314,0.6533636614281775,0.002380828306778358,0.00015452745356724827,0.00037326885962121693,0.9967337842885533,0.5053218383491337,6.301773012678123,0.007847077433474452,0.04741251582662105,0.0269219244648836,20204.99995959,48.20326689378445,67.19227913882702,1.0420333242613928,0.1423224944320713,1,21.17542367368281,12.403560554022553,4.235084734736562,-1.1895351378657313,0,-3.7489969419538123,1.0404829797937782,0.27658064923296866
ORIENTCEM,Orient Cement Limited,INE876N01018,Cement & Cement Products,Construction Materials,Commodities,Cement & Cement Products,2013-07-12,1.0,205109897,Mid,IN-Mi,6278819666.666667,40700666.66666666,6319520333.333333,507403333.3333333,56801333.333333336,386172333.3333333,4173353000.0,258722000.0,94800666.66666669,163921333.33333334,0.7966666667,0.7966666667,161969666.66666666,204949333.3333333,1.0,305.94,306.07,1771795,47.8708,77.74,1.5867,311.68,300.75,201.3,357.8,0.002682,-0.000823,1.065103,0.6625,9.8413,3.3473,0.0121,0.026107029989022885,0.33532841814908,0.7998139377537213,0.02593888850530375,0.04120551532535919,0.993559532287287,0.7454834796709933,12.37441548800757,0.008988234919306377,4.554857867186216,0.7902912589778287,384.1882845027536,306.30978473438967,5788.855490574052,1.036342477140482,0.15640474401280755,3,22.56044784875302,18.914897202011453,13.53626870925181,1.933912967742744,1,1.7966986245209475,-1.516027446643313,0.5198216115915258
ORIENTCER,ORIENT CERATECH LIMITED,INE569C01020,Electrodes & Refractories,Capital Goods,Industrials,Electrodes & Refractories,2005-12-15,1.0,119639200,Small,,807636000.0,13264666.666666666,820900666.6666666,90554000.0,15610000.0,33254333.33333333,288104000.0,32416333.33333333,8544666.666666666,23871666.666666668,0.2,0.2,23163666.666666668,119652000.0,1.0,47.34,46.94,190116,6.5581,-35.92,-0.6298,48.52,45.94,50.25,32.2,-0.001289,-0.004864,1.043026,-0.3184,9.8413,3.3517,0.1255,0.029557457402427167,0.6432749406911035,0.19950913203846712,0.02907984806931574,0.0401373060801318,0.9838413255034512,0.4688473520249221,8.918832961547805,0.019015699016771012,2.0766389066837494,0.1935919722751535,234.7,46.93497850432922,4050.1917341286753,1.0561602089682196,0.13971239880698763,2,20.509622021170667,16.988202860418657,8.203848808468267,-0.4663144105591057,0,-1.4357217378235378,-0.19684080329545098,0.40421059896856204
ORIENTELEC,Orient Electric Limited,INE142Z01019,Household Appliances,Consumer Durables,Consumer Discretionary,Household Appliances,2018-05-14,1.0,213365899,Mid,,7439433333.333333,27833333.33333333,7467266666.666667,767133333.3333334,59366666.66666666,191033333.3333333,1186833333.3333333,233700000.0,60533333.333333336,173166666.66666666,0.81,0.81,173966666.66666666,213400000.0,0.6666666667,238.17,237.89,374449,21.224,0.05,0.1936,242.69,233.15,210.1,210.21,0.000306,-0.000723,1.036503,0.0756,9.8413,4.6356,0.0445,0.023276862485045905,0.8404672398883428,0.8114651671352702,0.023190100795471794,0.03141368294180112,0.9962726209501023,0.2626499330146113,9.697705744329538,0.007950253997446631,3.9365524985962947,0.8152139956263668,293.69135802469134,237.8519855347235,1574.0426247425282,1.0409178640360284,0.08921770566228089,3,22.730060518150587,18.96976508561023,13.638036310890351,0.8161020296203161,1,1.9001539851729392,-1.6073524641164896,0.5297742497634277
GREENPOWER,Orient Green Power Company Limited,INE999K01014,Power Generation,Power,Utilities,Power Generation,2010-10-08,10.0,1173022796,Small,,270300000.0,29033333.33333333,299333333.3333333,18166666.666666668,63200000.0,68966666.66666667,107366666.66666669,41633333.333333336,400000.0,64733333.333333336,0.0333333333,0.0333333333,63300000.0,11089266666.666666,10.0,18.17,18.07,6750446,3.2785,-43.47,-1.1371,18.53,17.76,21.35,12.07,-0.002113,-0.003453,1.015129,-0.4732,8.9286,4.3043,0.1429,0.23948698976445926,0.6027870267603896,0.005837476478757237,0.21625835189309578,0.154026390430386,0.9030066815144767,0.46442224688617595,14.878899082568806,0.2111358574610245,0.6587552742616034,0.0057082223651699245,542.1000005421,1.9114448737566057,373571.9977863863,1.0433558558558558,0.18143331488655232,2,19.41504301494627,17.98578684060138,7.766017205978509,-0.9245605337567835,0,-1.383177752495028,-0.30706137685803125,0.3995746245937041
ORIENTHOT,Oriental Hotels Limited,INE750A01020,Hotels & Resorts,Consumer Services,Consumer Discretionary,Hotels & Resorts,1998-08-27,1.0,178599180,Small,,1023900000.0,7033333.333333333,1030933333.3333334,241366666.66666663,42533333.333333336,79100000.0,442133333.3333333,122300000.0,41066666.66666666,66000000.0,0.3666666667,0.3666666667,193300000.0,178600000.0,1.0,154.98,154.72,442274,18.9251,2.17,0.2758,158.71,151.47,135.3,138.23,0.000514,-0.002069,1.025973,0.127,9.8413,3.8896,0.0688,0.06445941986522122,0.5681869974281344,0.36954087346024633,0.064019658561821,0.1194452583260084,0.9931777030522504,0.6675456587557379,4.24209363347604,0.04125711329539576,2.8753918495297803,1.082306830907055,421.96363632527607,154.71928963941767,2858.5444674250257,1.0477982438766753,0.1223183815925543,2,20.746884703521705,18.005165315142214,8.298753881408683,0.5205492933254674,0,-1.059151635701595,-0.010053349117046584,0.41219203960915374
ORIENTPPR,Orient Paper & Industries Limited,INE592A01026,Paper & Paper Products,Forest Materials,Commodities,Paper & Paper Products,1995-03-29,1.0,212185822,Small,,2255047666.6666665,42326666.66666666,2297374333.333333,249362000.0,81293333.33333333,126722333.33333331,1086349333.3333333,-200407666.66666663,-78457666.66666667,-121950000.0,-0.5733333333,-0.5733333333,97608000.0,212196000.0,1.0,42.14,41.97,2054576,10.6579,-48.66,-1.2703,42.94,41.25,43.55,22.36,-0.002289,-0.002706,1.037646,-0.5655,9.8413,4.4291,0.1296,-0.054078679489849665,0.5182588158151277,-0.5747045184640616,-0.05308233761933733,-0.08887070088540626,0.9815760687962186,0.5923206649142524,9.04326908938277,0.03538532321608306,-2.4652411021814005,0.4599898207317763,-73.20348837634903,41.967986905219696,48953.442935430074,1.0409696969696969,0.2539409101739338,2,21.536436948332476,0.0,8.61457477933299,-2.005662197953911,0,-1.3956680488876936,-0.37591804105861665,0.3069266290784378
ORIENTLTD,Orient Press Limited,INE609C01024,Packaging,Capital Goods,Industrials,Packaging,2010-03-03,10.0,10000000,Micro,,358827333.3333333,9455666.666666666,368283000.0,29074000.0,18187333.33333333,12031666.666666666,60281666.66666666,-9872666.666666666,-2355000.0,-7517666.666666667,-0.75,-0.75,-7264000.0,100000000.0,10.0,104.74,104.0,70297,12.041,2.1,0.4153,107.76,101.3,84.9,86.68,0.001168,-0.005164,1.100357,0.2102,5.0491,3.1708,0.0889,-0.020950652217129502,0.8320036935127573,-0.07517666666666667,-0.02041274418495197,-0.027513697395776242,0.9743249982576804,0.24902134917258253,12.341863291371443,0.04938412398436346,-0.542832007624354,-0.07264,-138.66666666666666,10.4,675.9326923076923,1.063770977295163,0.11577884615384616,1,19.69835186789302,0.0,3.939670373578604,0.19876268111620382,0,-4.480457674151098,1.2695076969991996,0.20369848099670462
ORIENTTECH,Orient Technologies Limited,INE0PPK01015,IT Enabled Services,Information Technology,Information Technology,IT Enabled Services,2024-08-28,10.0,41641742,Small,,1929491666.6666667,16556333.333333334,1946048000.0,117110000.0,3667000.0,10769000.0,53653666.66666666,163307666.66666666,39977000.0,123330666.66666669,3.3666666667,3.3666666667,123767000.0,396399666.6666667,10.0,387.9,387.39,737024,97.1092,13.1,0.6459,400.48,376.51,309.25,349.75,0.001714,-0.002932,1.079636,0.2486,5.7937,3.0762,0.0483,0.06391873507270913,0.9721928487209498,0.3111270695653125,0.06337493559597024,0.08463766363334038,0.9914923304392629,0.08850189384941629,16.475891611874875,0.0018843317328246785,44.53440596309426,0.31222781048419984,115.06633663252408,40.69527749362386,1902.537494514572,1.0636636477118802,0.2506755466067787,2,21.38052242054271,18.630379661187344,8.552208968217084,0.04985380463802169,0,-1.3825052885126032,-0.18135596250500263,0.42027305977691
OAL,Oriental Aromatics Limited,INE959C01023,Specialty Chemicals,Chemicals,Commodities,Specialty Chemicals,2019-07-11,5.0,33653576,Small,,2250314333.333333,12965333.333333334,2263280000.0,183817000.0,55854333.333333336,54824333.333333336,482901666.6666667,146507000.0,36820000.0,109687333.33333331,3.2566666667,3.2566666667,109403666.66666669,168268000.0,5.0,423.59,421.36,67946,88.8373,-5.72,0.1896,435.88,412.36,326.2,307.55,0.000448,-0.006343,1.045559,0.1107,6.6868,3.1044,0.1336,0.04874311633204428,0.7854070164716247,0.6518609202779692,0.04846388846628027,0.06510512679487888,0.9942714400149988,0.2962780162712084,12.242144814317136,0.024678490214791512,2.6230194016578836,0.6501751174713355,129.38382804371153,84.27193990158557,161.25403455477502,1.0570375400135803,0.210834678184925,2,21.534335747553172,18.513144461271942,8.613734299021269,0.0018310366100134923,0,-1.2515360637899564,-0.06965065277761934,0.41631902340335686
OCCL,Oriental Carbon & Chemicals Limited,INE321D01016,Commodity Chemicals,Chemicals,Commodities,Commodity Chemicals,2016-01-27,10.0,9990092,Micro,,268145666.66666663,5630666.666666667,273776333.3333333,51199666.66666666,763666.6666666666,9522333.333333334,39458666.66666666,30491666.666666668,15978666.666666666,39370000.0,0.7933333333,0.7933333333,41811000.0,99901000.0,10.0,371.83,370.62,43995,238.1975,-76.23,-1.321,379.87,363.65,732.0,174.0,-0.005259,-0.002982,1.071456,-0.9097,3.0378,3.5718,0.0867,0.1468231819272361,0.8528461520293075,0.39409014924775526,0.14380351844388792,0.11371306889165965,0.9794333330492409,0.338093598379985,5.237254148790031,0.0027893815998217522,39.92797904845046,0.41852433909570474,467.1680672465197,37.06197032101781,118.70649182451028,1.0446033273752235,0.642700070152717,1,19.40704092688256,17.48851468831997,3.881408185376512,-3.1620616688250083,0,-3.896068613535856,1.3203127440895566,0.29913063900006703
ORIENTALTL,Oriental Trimex Limited,INE998H01012,Granites & Marbles,Consumer Durables,Consumer Discretionary,Granites & Marbles,2007-03-07,10.0,73507265,Micro,,14518666.666666666,2403000.0,16921666.666666668,2469000.0,2889000.0,1412333.3333333333,9177000.0,11754666.666666666,3114666.6666666665,8639666.666666666,0.0466666667,0.0466666667,8639666.666666666,441043666.6666667,10.0,10.5,10.44,601328,1.2986,-7.69,0.4384,10.85,10.1,9.75,9.0,0.001651,-0.00603,1.083094,0.2212,5.3571,2.9628,0.0672,0.5950730094590871,0.3679171641105703,0.019589141211263282,0.5105683049345021,0.8096243915878409,0.8579927115138384,0.802139774083938,5.88038342108816,0.17072786368561016,4.068766585900542,0.019589141211263282,223.7142855544898,1.739999697535618,57598.467432950194,1.0742574257425743,0.12438697318007663,1,16.490945804656825,15.971874675534288,3.298189160931365,1.0400761506703506,0,-4.62037903164396,1.5220690703173718,0.2874124419934342
OBCL,Orissa Bengal Carrier Limited,INE426Z01016,Logistics Solution Provider,Services,Services,Logistics Solution Provider,2022-04-07,10.0,21082790,Micro,,806053000.0,3668666.6666666665,809721666.6666666,10783000.0,7390000.0,14466666.666666666,763211666.6666666,13870333.333333334,4050333.3333333335,9820000.0,0.4666666667,0.4666666667,9820000.0,210828000.0,10.0,56.6,56.12,65585,2.3823,2.81,0.2472,57.66,55.32,51.6,53.05,0.000342,-0.003953,1.060837,0.0845,6.4544,3.5711,0.0769,0.012182821725122294,0.05314952408009569,0.04657825336293092,0.012127624101285834,0.017207718764564284,0.9954692250217668,0.9602280081665432,74.75220254103682,0.009126592882739542,1.8769057284618855,0.04657825336293092,120.25714284855306,5.611997338114482,1168.656450463293,1.0422993492407808,0.04245010691375624,1,20.507660056373453,16.099931782163637,4.10153201127469,0.2821380750880532,0,-3.8746704493517212,1.091941321460827,0.29802234745585027
ORISSAMINE,The Orissa Minerals Development Company Limited,INE725E01024,Industrial Minerals,Metals & Mining,Commodities,Industrial Minerals,2010-09-29,1.0,6000000,Small,IN-Mi,192940000.0,6205666.666666667,199145666.66666663,49985000.0,57398000.0,5714666.666666667,117068000.0,-30946666.666666668,-1680666.6666666667,-29266000.0,-2.57,-2.57,-29266000.0,6000000.0,1.0,7036.05,7004.98,22445,1139.6372,-28.2,-0.4025,7186.3,6886.11,6537.75,4693.95,-0.000828,-0.004401,1.022371,-0.2045,2.209,3.4121,0.1093,-0.15168446149061884,0.39324142220379393,-4.877666666666666,-0.14695775454148305,-0.1603952869631319,0.9688385553623228,0.8658287550533845,3.8599579873962186,0.28822118482785636,-0.5391593203015204,-4.877666666666666,-2725.673151750973,7004.98,3.204149048248532,1.043593552818645,0.16268957227572384,2,19.07788982288964,0.0,7.631155929155857,-16.828223128157283,3,2.095019770128598,2.5302096713917672,0.30446727704673404
ORTINGLOBE,ORTIN GLOBAL LIMITED,INE749B01020,Pharmaceuticals,Healthcare,Healthcare,Pharmaceuticals,2021-03-30,10.0,8131392,Micro,,989666.6666666666,1000.0,990666.6666666666,395000.0,8333.3333333333,39000.0,2181000.0,-2254333.333333333,20000.0,-2274333.333333333,-0.28,-0.2366666667,-2274333.333333333,81314000.0,10.0,18.29,18.07,47473,3.0525,-44.86,-0.855,18.76,17.68,19.15,10.56,-0.001846,-0.004794,1.034263,-0.4523,4.6343,2.7842,0.1388,-2.298080161670596,-1.2037723139104077,-0.027969763304392024,-2.295760430686406,-2.2778713371505557,0.9989905787348586,2.602896598181206,2.5054852320675103,0.008411843876177624,-270.52000000000106,-0.027969763304392024,-64.53571428571428,1.806998222200359,2627.1721084670726,1.0610859728506787,0.16892639734366355,1,13.805124475518502,0.0,2.7610248951037004,-3.211574924974988,0,-5.068549605040429,1.6756525021699866,0.16723934519683123
OSIAHYPER,Osia Hyper Retail Limited,INE06IR01013,Diversified Retail,Consumer Services,Consumer Discretionary,Diversified Retail,2022-12-01,1.0,133123900,Micro,,3622770000.0,12862000.0,3635632000.0,67234000.0,100448333.33333331,26924333.33333333,188793333.3333333,84574000.0,21285666.666666668,63288333.333333336,0.49,0.49,63288333.333333336,88749333.33333333,0.6666666667,25.47,25.2,545874,1.4649,-8.56,-0.9855,26.09,24.66,27.23,24.9,-0.00231,-0.005494,0.834984,-0.0693,1.2302,3.6721,0.2,0.017469597389106493,0.9478870219932998,0.7131133379405667,0.017407794114842574,0.02334511989444541,0.9964622382023263,0.07067170516851286,53.88300562215546,0.027628850591405654,0.841965189400853,0.7131133379405667,51.42857142857143,37.79997160542052,21661.666666666668,1.0579886455798864,0.05813095238095239,1,22.010504763819103,17.963211578398106,4.402100952763821,-0.26956606467032684,0,-3.5979239107290155,1.2673512480383065,0.3149317230861198
